Product code;Language;Vendor;Images;Price;Quantity;Description
"U003826PEJ";"en";"CS-Cart";"https://is2or.com/images/detailed/0/437394_010_A.jpg///https://is2or.com/images/detailed/0/437394_010_B.jpg///https://is2or.com/images/detailed/9/437394_010_B.jpg";"16.97";"30";"<div class=""text black-gold description""><div class=""product-description-component""><p><strong>The Nike Futura Shirt: A flattering fit with bold pops of color</strong></p><br /><p>It's  a style explosion in the Nike Futura Unravel Women's T-Shirt, a  high-energy essential with a flattering design and playful bursts of  color.</p><br /><p><strong>Benefits</strong></p>Extended rib V-neck for a flattering, comfortable fitReflective screen-print at front for a pop of colorA slim fit that's contoured to your body<br /><p><strong>Additional Details</strong></p>Fabric: 100% cottonMachine washImported</div></div>"
"X0039CB6XW";"en";"CS-Cart";"https://is2or.com/images/detailed/0/DEH-80PRS_large.jpg///https://is2or.com/images/detailed/0/DEH-Card-Remote-BT-2012_large.jpg///https://is2or.com/images/detailed/0/DEH-80PRS_rear.jpg///https://is2or.com/images/detailed/0/DEH-80PRS_angle.jpg///https://is2or.com/images/detailed/9/DEH-Card-Remote-BT-2012_large.jpg///https://is2or.com/images/detailed/9/DEH-80PRS_rear.jpg///https://is2or.com/images/detailed/9/DEH-80PRS_angle.jpg";"419.00";"14";"<p>The DEH-80PRS CD receiver features audiophile grade internal components and materials that are carefully selected to achieve Pioneer's highest standards for the ultimate in sound quality. Pioneer’s exclusive sound field technologies including Auto EQ and Auto Time Alignment help optimize audio in ways that perfectly suit particular listening spaces and allow subtle manual control of settings. Versatile connectivity helps deliver exceptional sound quality from various digital devices.</p>"
"A0040LYF7M";"en";"CS-Cart";"https://is2or.com/images/detailed/0/DEH-P8400BH_large.jpg///https://is2or.com/images/detailed/0/DEH-P8400BH_rear.jpg///https://is2or.com/images/detailed/0/DEH-Card-Remote-BT-2012_large13286238444f3130e4e4dcf.jpg///https://is2or.com/images/detailed/0/DEH-P8400BH_angle1.jpg///https://is2or.com/images/detailed/0/DEH-P8400BH_angle2.jpg///https://is2or.com/images/detailed/9/DEH-P8400BH_rear.jpg///https://is2or.com/images/detailed/9/DEH-Card-Remote-BT-2012_large13286238444f3130e4e4dcf.jpg///https://is2or.com/images/detailed/9/DEH-P8400BH_angle1.jpg///https://is2or.com/images/detailed/9/DEH-P8400BH_angle2.jpg";"229.00";"15";"<p>The DEH-P8400BH CD receiver features a full-dot LCD display with Pioneer's new MIXTRAX technology, built-in Bluetooth® for hands-free calling and audio streaming, and an HD Radio™ tuner. A variety of multimedia options ensures that you will be properly entertained. Customizable audio functions make it easy to suit your listening taste.</p>"
"I0041AGKCY";"en";"CS-Cart";"https://is2or.com/images/detailed/0/X32679_01.jpg///https://is2or.com/images/detailed/0/X32679_02.jpg///https://is2or.com/images/detailed/9/X32679_02.jpg";"35.00";"0";"<p>Welcome the new addition with this adidas  Originals Gift Set, featuring a one-piece romper and matching socks. The  romper has a sleepy-time Trefoil character on the back, while the front  bristles with fun in vibrant stripes.</p><div class=""prodDetail""><h3>Details</h3><ul><li>Crewneck</li><li>Full snap-button front for easy on and off</li><li>Allover yarn-dyed stripe pattern on front</li><li>Solid-color back with Trefoil-inspired graphic</li><li>Matching socks included</li><li>95% cotton / 5% elastane single jersey</li><li>Imported</li></ul></div>"
"K0042BKTKR";"en";"CS-Cart";"https://is2or.com/images/detailed/0/DEH-1300MP_large.jpg///https://is2or.com/images/detailed/0/DEH-1300MP_angle.jpg///https://is2or.com/images/detailed/0/DEH-Card-Remote-2011_large.jpg///https://is2or.com/images/detailed/9/DEH-1300MP_angle.jpg///https://is2or.com/images/detailed/9/DEH-Card-Remote-2011_large.jpg";"79.00";"20";"<p>With music in so many different formats, it only makes sense to have a CD receiver that can play them all. Take your digital songs on the go by copying them directly onto a CD-R or CD-RW disc in either MP3 or WMA formats. Since these files are digitally encoded, you will be able to see detailed track information such as artist, song title, and album.</p>"
"N0043XCGKY";"en";"CS-Cart";"https://is2or.com/images/detailed/0/FH-P8000BT_main_Lrg.jpg///https://is2or.com/images/detailed/0/Bluetooth_Remote.jpg///https://is2or.com/images/detailed/0/FH-P8000BT_Right_Lrg.jpg///https://is2or.com/images/detailed/0/FH-P8000BT_Back_lrg.jpg///https://is2or.com/images/detailed/0/FH-P8000BT_Left_Lrg.jpg///https://is2or.com/images/detailed/9/Bluetooth_Remote.jpg///https://is2or.com/images/detailed/9/FH-P8000BT_Right_Lrg.jpg///https://is2or.com/images/detailed/9/FH-P8000BT_Back_lrg.jpg///https://is2or.com/images/detailed/9/FH-P8000BT_Left_Lrg.jpg";"369.00";"15";"<p>The FH-P8000BT is smartly designed to expand your system, customize your experience, provide superior sound quality and easy operation.</p>"
"A0044UQ78W";"en";"CS-Cart";"https://is2or.com/images/detailed/0/Main_116.jpg";"25.00";"1";"<p></p><p style=""color:#333333;font-family:Verdana, Geneva, sans-serif;font-size:14px;line-height:17px;""><span style=""color:#996633;font-family:Georgia, 'Times New Roman', Times, serif;font-size:x-small;""><strong>Purpose:</strong></span></p><p style=""color:#333333;font-family:Verdana, Geneva, sans-serif;font-size:14px;line-height:17px;""><span style=""color:#996633;font-family:Georgia, 'Times New Roman', Times, serif;font-size:x-small;"">To provide students taking the 11th-grade New York State course in U.S. history and government and the Regents examination, as well as others taking a similar course, with a concise and comprehensive text. <br /></span></p><span style=""color:#996633;font-family:Georgia, 'Times New Roman', Times, serif;font-size:x-small;""><strong>Text features include:</strong>introduction to U.S. geography with an emphasis on how geography has shaped the American experiencesummary of the founding, principles, and operations of the U.S. government . lucid historical narrativeemphasis on the modern periodprimary source readings in every chapteremphasis on the experiences and contributions of women and minoritiesmid-chapter “in Review” featuresend-of-chapter exercises: multiple-choice, thematic-essay, and document-based questionsmore maps, charts, and tablesexpanded coverage of U.S. Supreme Court landmark cases“The American People: Changes at the Millennium” - a demographic feature in the last chapterappendix: annotated Declaration of Independence and U.S. Constitution.Teacher’s Manual With Answers has guidelines for class presentation of each chapter, answer key, Student’s Study Guide.Hardbound</span>"
"Q0045PT1DZ";"en";"CS-Cart";"https://is2or.com/images/detailed/0/29336_McBride_The_Process_of_Research_in_Psychology_72ppiRGB_150pixW.jpg";"74.00";"16";"<p><strong style=""color:#000000;font-family:Arial, Verdana, 'Sans Serif';line-height:15px;text-align:justify;"">A student friendly, thoughtfully organized introduction to research in psychology </strong><br style=""color:#000000;font-family:Arial, Verdana, 'Sans Serif';line-height:15px;text-align:justify;"" /><br style=""color:#000000;font-family:Arial, Verdana, 'Sans Serif';line-height:15px;text-align:justify;"" /><span style=""color:#000000;font-family:Arial, Verdana, 'Sans Serif';line-height:15px;text-align:justify;"">Employing numerous examples and the pedagogical approach of spaced repetition, this introductory text provides a step-by-step explanation of how to design, conduct, and present a research study in psychology. Chronologically organized and chock-full of pedagogy, this book creates logical scaffolding upon which students can build their knowledge.</span><br style=""color:#000000;font-family:Arial, Verdana, 'Sans Serif';line-height:15px;text-align:justify;"" /></p>"
"T00466CBMY";"en";"CS-Cart";"https://is2or.com/images/detailed/0/008525B.jpg";"21.00";"10";"<p> </p><p class=""dtm"" style=""margin-top:10px;margin-right:0px;margin-bottom:10px;margin-left:0px;color:#000000;font-family:Verdana, Arial, Helvetica, sans-serif;font-size:11px;text-align:left;background-color:#ffffff;"">When it comes to getting answers, go to the source! <em>The Official SAT Study Guide: Second Edition™</em> features 10 SAT® practice tests created by the test maker. With over 1,000 pages and more than 20 chapters, it's packed with the most up-to-date information students need to get ready for the test.</p><p style=""margin-top:0px;margin-right:0px;margin-bottom:10px;margin-left:0px;color:#000000;font-family:Verdana, Arial, Helvetica, sans-serif;font-size:11px;text-align:left;background-color:#ffffff;"">Students will gain valuable experience and raise their confidence by taking practice tests, by reviewing critical concepts, test-taking approaches, and focused sets of practice questions just like those on the actual SAT.</p><p style=""margin-top:0px;margin-right:0px;margin-bottom:10px;margin-left:0px;color:#000000;font-family:Verdana, Arial, Helvetica, sans-serif;font-size:11px;text-align:left;background-color:#ffffff;""><em>The Official SAT Study Guide: Second Edition™</em> will help students get ready for the SAT with:</p><ul style=""margin-top:0px;margin-bottom:10px;margin-left:16px;color:#000000;font-family:Verdana, Arial, Helvetica, sans-serif;font-size:11px;text-align:left;background-color:#ffffff;padding:0px;""><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">10 official SAT practice tests, including 3 new recent exams</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">detailed descriptions of math, critical reading, and writing sections of the SAT</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">targeted practice questions for each SAT question type</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">practice essay questions, along with sample essays and annotations</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">a review of math concepts tested in the exam</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">test-taking approaches and suggestions that underscore important points</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">free online score reports</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">exclusive access to online answers and explanations at collegeboard.org</li><li style=""list-style-image:url(&quot;http://store.collegeboard.com/common/shared/images/bullet.gif&quot;);list-style-type:square;margin-bottom:10px;"">$10 discount on <em>The Official SAT Online Course</em> to all book owners</li></ul><p><span style=""color:#000000;font-family:Verdana, Arial, Helvetica, sans-serif;font-size:11px;text-align:left;background-color:#ffffff;"">There's also a complete chapter on the PSAT/NMSQT®</span></p><p> </p>"
"J0047KCW09";"en";"CS-Cart";"https://is2or.com/images/detailed/0/MvC3_PS3CE_moreboxshot.jpg///https://is2or.com/images/detailed/0/MvC3_PS3CE_productimage.jpg///https://is2or.com/images/detailed/9/MvC3_PS3CE_productimage.jpg";"29.99";"10";"<p><span style=""color:#242424;font-family:Arial, Verdana, Helvetica, sans-serif;text-align:left;background-color:#ffffff;font-size:xx-small;padding:0px;margin:0px;"">The ultimate ""VS."" Series was born here!</span></p><ul style=""padding-top:0px;padding-right:20px;padding-bottom:0px;padding-left:20px;margin-top:10px;margin-bottom:20px;margin-left:0px;color:#242424;font-family:Arial, Verdana, Helvetica, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;""><li style=""padding-top:2px;padding-bottom:8px;padding-left:20px;background-image:url(&quot;http://drh.img.digitalriver.com/DRHM/Storefront/Site/capcomus/cm/images/site/bg_bullet.jpg&quot;);background-attachment:scroll;background-color:transparent;background-position:0% 5px;margin:0px;""><strong style=""padding:0px;margin:0px;"">Innovative graphics and gameplay bring the Marvel® and Capcom universes to life:</strong>Powered by an advanced version of MT Framework, the engine used in Resident Evil® 5 and Lost Planet® 2, Marvel® vs. Capcom® 3 brings beautiful backgrounds and character animations to the forefront</li><li style=""padding-top:2px;padding-bottom:8px;padding-left:20px;background-image:url(&quot;http://drh.img.digitalriver.com/DRHM/Storefront/Site/capcomus/cm/images/site/bg_bullet.jpg&quot;);background-attachment:scroll;background-color:transparent;background-position:0% 5px;margin:0px;""><strong style=""padding:0px;margin:0px;"">Evolved VS. Fighting System:</strong> Wild over-the-top gameplay complete with signature aerial combos, hyper combos and more. The evolved new battle system, the “Team Aerial Combo,” takes the exciting mind-reading game to a whole new level!</li><li style=""padding-top:2px;padding-bottom:8px;padding-left:20px;background-image:url(&quot;http://drh.img.digitalriver.com/DRHM/Storefront/Site/capcomus/cm/images/site/bg_bullet.jpg&quot;);background-attachment:scroll;background-color:transparent;background-position:0% 5px;margin:0px;""><strong style=""padding:0px;margin:0px;"">3-on-3 Tag Team Fighting:</strong> Players build their own perfect team by assigning unique “Assist Attacks” for each character and utilize each character’s special moves to create their own unique fighting style</li><li style=""padding-top:2px;padding-bottom:8px;padding-left:20px;background-image:url(&quot;http://drh.img.digitalriver.com/DRHM/Storefront/Site/capcomus/cm/images/site/bg_bullet.jpg&quot;);background-attachment:scroll;background-color:transparent;background-position:0% 5px;margin:0px;""><strong style=""padding:0px;margin:0px;"">Simple Mode:</strong> Streamlined button mapping option allows novice players to perform moves like a pro</li><li style=""padding-top:2px;padding-bottom:8px;padding-left:20px;background-image:url(&quot;http://drh.img.digitalriver.com/DRHM/Storefront/Site/capcomus/cm/images/site/bg_bullet.jpg&quot;);background-attachment:scroll;background-color:transparent;background-position:0% 5px;margin:0px;""><strong style=""padding:0px;margin:0px;"">Living Comic Book Art Style:</strong> See the most adored characters from the Capcom and Marvel® universes brought to life in a “moving comic” style, blurring the boundaries between 2D and 3D graphics</li><li style=""padding-top:2px;padding-bottom:8px;padding-left:20px;background-image:url(&quot;http://drh.img.digitalriver.com/DRHM/Storefront/Site/capcomus/cm/images/site/bg_bullet.jpg&quot;);background-attachment:scroll;background-color:transparent;background-position:0% 5px;margin:0px;""><strong style=""padding:0px;margin:0px;"">New Characters:</strong> Popular returning characters include Spider-Man, Ryu, Wolverine, Morrigan, Iron Man, Hulk, Captain America, Felicia, Chun-Li, Tron Bonne, Magneto and Doctor Doom. Viewtiful Joe will make his debut in the Marvel vs. Capcom franchise. <strong style=""padding:0px;margin:0px;"">New characters joining the playable cast for the first time in fighting game history include Chris Redfield, Thor, Trish, Super-Skrull, Amaterasu, Dormammu, Wesker, X-23, Arthur, Deadpool, Nathan Spencer, M.O.D.O.K. and Dante!</strong></li></ul><p> </p>"
