Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;Shipping freight;Date added;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;Pay by points;Override points;Override exchange rate;SEO name;Short description;Status;Popularity;Vendor;Image URL;Images
"A019737E4S";"en";"197";"Electronics & Digital Products";"0.00";"14.98";"0.000";"52";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/url_uploaded_file_13287662164f335d096a3ce.jpg#{[ar]:;[en]:;}";"Guitar Man Album Artwork";"<p></p><p>Guitar Man CD</p><p>George Benson - Guitar Man</p><p>AUDIO TRACKS:</p><p>- Tenderly</p><p>- I Want To Hold Your Hand</p><p>- My Cherie Amour</p><p>- Naima</p><p>- Tequila</p><p>- Don't Know Why</p><p>- Lady In My Life</p><p>- My One And Only Love</p><p>- Paper Moon</p><p>- Danny Boy</p><p>- Since I Fell For You</p><p>- Fingerlero</p><p>FILE:</p><p>- George Benson - Guitar Man Digital Album Booklet</p><p>George Benson - Guitar Man (Exclusive Bonus Tracks)</p><p>AUDIO TRACKS:</p><p>- Somewhere</p><p>- Maria</p><p>MERCHANDISE:</p><p>- Guitar Man CD</p><p>Type: CD</p>";"";"";"";"";"VAT";"Brand: E[Concord Records]";"";"";"Y";"N";"N";"guitar-man-album-artwork";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/url_uploaded_file_13287662164f335d096a3ce.jpg";"https://is2or.com/images/detailed/0/url_uploaded_file_13287662164f335d096a3ce.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Guitar Man Album Artwork";"<p><p>Guitar Man CD</p><p>George Benson - Guitar Man</p><p>AUDIO TRACKS:</p><p>- Tenderly</p><p>- I Want To Hold Your Hand</p><p>- My Cherie Amour</p><p>- Naima</p><p>- Tequila</p><p>- Don't Know Why</p><p>- Lady In My Life</p><p>- My One And Only Love</p><p>- Paper Moon</p><p>- Danny Boy</p><p>- Since I Fell For You</p><p>- Fingerlero</p><p>FILE:</p><p>- George Benson - Guitar Man Digital Album Booklet</p><p>George Benson - Guitar Man (Exclusive Bonus Tracks)</p><p>AUDIO TRACKS:</p><p>- Somewhere</p><p>- Maria</p><p>MERCHANDISE:</p><p>- Guitar Man CD</p><p>Type: CD</p></p>";"";"";"";"";"VAT";"Brand: E[Concord Records]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/url_uploaded_file_13287662164f335d096a3ce.jpg";"https://is2or.com/images/detailed/0/url_uploaded_file_13287662164f335d096a3ce.jpg"
"K01984N7PI";"en";"198";"Electronics & Digital Products";"0.00";"17.99";"0.000";"21";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/bbk_onekindfavorcdcover_sm.jpg#{[ar]:;[en]:;}";"B.B. King One Kind Favor CD Grammy Award Winning CD Manufacturer: Geffen Records Sku: BBK-11ONEKINDFAVORCD  Reviewed 2 times";"<p></p><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;""><h3 style=""font-size:11pt;color:#666666;margin-top:2px;margin-right:0px;margin-bottom:1px;margin-left:0px;font-family:'Gill Sans MT Pro Medium', tahoma, arial, sans-serif;"">GRAMMY AWARD WINNING CD: BEST TRADITIONAL BLUES ALBUM</h3></div><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;"">Product Details </div><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;""><ul class=""wiki_list""><li class=""wiki_listitem"">Audio CD (August 26, 2008)</li><li class=""wiki_listitem"">Original Release Date: August 26, 2008</li><li class=""wiki_listitem"">Number of Discs: 1</li><li class=""wiki_listitem"">Label: Geffen Records</li></ul></div><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;"">Listen to samples </div><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;"">The full track listing for One Kind Favor (original artist in parenthesis): </div><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;""><ul class=""wiki_list""><li class=""wiki_listitem"">1.See That My Grave Is Kept Clean (Lemon Jefferson)</li><li class=""wiki_listitem"">2.I Get So Weary (T-Bone Walker)</li><li class=""wiki_listitem"">3.Get These Blues Off Me (Lee Vida Walker)</li><li class=""wiki_listitem"">4.How Many More Years (Chester Burnett)</li><li class=""wiki_listitem"">5.Waiting For Your Call (Oscar Lollie)</li><li class=""wiki_listitem"">6.My Love Is Down (Lonnie Johnson)</li><li class=""wiki_listitem"">7.The World Is Gone Wrong (Walter Vinson, also known as Walter Jacobs, and Lonnie Chatmon, core members of the Mississippi Sheiks)</li><li class=""wiki_listitem"">8.Blues Before Sunrise (John Lee Hooker)</li><li class=""wiki_listitem"">9.Midnight Blues (John Willie ""Shifty"" Henry)</li><li class=""wiki_listitem"">10.Backwater Blues (Big Bill Broonzy)</li><li class=""wiki_listitem"">11.Sitting On Top Of The World (Walter Vinson and Lonnie Chatmon)</li><li class=""wiki_listitem"">12.Tomorrow Night (Lonnie Johnson)</li></ul></div>";"";"";"";"";"VAT";"";"";"";"Y";"N";"N";"b-b-king-one-kind-favor-cd-grammy-award-winning-cd-manufacturer-geffen-records-sku-bbk-11onekindfavorcd-reviewed-2-times";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/bbk_onekindfavorcdcover_sm.jpg";"https://is2or.com/images/detailed/0/bbk_onekindfavorcdcover_sm.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"B.B. King One Kind Favor CD Grammy Award Winning CD Manufacturer: Geffen Records Sku: BBK-11ONEKINDFAVORCD  Reviewed 2 times";"<p><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;""><h3 style=""font-size: 11pt; color: #666666; margin-top: 2px; margin-right: 0px; margin-bottom: 1px; margin-left: 0px; font-family: 'Gill Sans MT Pro Medium', tahoma, arial, sans-serif;"">GRAMMY AWARD WINNING CD: BEST TRADITIONAL BLUES ALBUM</h3></div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;"">Product Details&nbsp;</div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;""><ul class=""wiki_list""><li class=""wiki_listitem"">Audio CD (August 26, 2008)</li><li class=""wiki_listitem"">Original Release Date: August 26, 2008</li><li class=""wiki_listitem"">Number of Discs: 1</li><li class=""wiki_listitem"">Label: Geffen Records</li></ul></div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;"">Listen to samples&nbsp;</div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;"">The full track listing for One Kind Favor (original artist in parenthesis):&nbsp;</div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;""><ul class=""wiki_list""><li class=""wiki_listitem"">1.See That My Grave Is Kept Clean (Lemon Jefferson)</li><li class=""wiki_listitem"">2.I Get So Weary (T-Bone Walker)</li><li class=""wiki_listitem"">3.Get These Blues Off Me (Lee Vida Walker)</li><li class=""wiki_listitem"">4.How Many More Years (Chester Burnett)</li><li class=""wiki_listitem"">5.Waiting For Your Call (Oscar Lollie)</li><li class=""wiki_listitem"">6.My Love Is Down (Lonnie Johnson)</li><li class=""wiki_listitem"">7.The World Is Gone Wrong (Walter Vinson, also known as Walter Jacobs, and Lonnie Chatmon, core members of the Mississippi Sheiks)</li><li class=""wiki_listitem"">8.Blues Before Sunrise (John Lee Hooker)</li><li class=""wiki_listitem"">9.Midnight Blues (John Willie ""Shifty"" Henry)</li><li class=""wiki_listitem"">10.Backwater Blues (Big Bill Broonzy)</li><li class=""wiki_listitem"">11.Sitting On Top Of The World (Walter Vinson and Lonnie Chatmon)</li><li class=""wiki_listitem"">12.Tomorrow Night (Lonnie Johnson)</li></ul></div></p>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/bbk_onekindfavorcdcover_sm.jpg";"https://is2or.com/images/detailed/0/bbk_onekindfavorcdcover_sm.jpg"
"Y0199F6AC6";"en";"199";"Electronics & Digital Products";"0.00";"29.98";"0.000";"11";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/bbk_originalhitscd.jpg#{[ar]:;[en]:;}";"B.B. King - Original Greatest Hits CD";"<p></p><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;"">Product Details <br /><ul class=""wiki_list""><li class=""wiki_listitem"">Audio CD (September 13, 2005)</li><li class=""wiki_listitem"">Original Release Date: September 13, 2005</li><li class=""wiki_listitem"">Number of Discs: 2</li><li class=""wiki_listitem"">Label: Virgin Records Us</li></ul></div><div class=""wiki_section"" style=""margin-bottom:15px;line-height:18px;color:#3b3b3b;font-family:'Gill Sans MT', tahoma, arial, sans-serif;font-size:12px;text-align:left;background-color:#ffffff;"">Disc: 1<ul class=""wiki_list""><li class=""wiki_listitem"">1. 3 O'Clock Blues</li><li class=""wiki_listitem"">2. Blind Love</li><li class=""wiki_listitem"">3. She's Dynamite</li><li class=""wiki_listitem"">4. You Know I Love You</li><li class=""wiki_listitem"">5. Please Love Me</li><li class=""wiki_listitem"">6. Story Fom My Heart And Soul</li><li class=""wiki_listitem"">7. The Woman I Love</li><li class=""wiki_listitem"">8. Neighborhood Affair</li><li class=""wiki_listitem"">9. When My Heart Beats Like A Hammer</li><li class=""wiki_listitem"">10. Every Day I Have The Blues</li><li class=""wiki_listitem"">11. Love You Baby (Take A Swing With Me)</li><li class=""wiki_listitem"">12. Ten Long Years</li><li class=""wiki_listitem"">13. You Upset Me, Baby</li><li class=""wiki_listitem"">14. Boogie Rock (House Rocker)</li><li class=""wiki_listitem"">15. Crying Won't Help You</li><li class=""wiki_listitem"">16. Bad Luck</li><li class=""wiki_listitem"">17. Did You Ever Love A Woman</li><li class=""wiki_listitem"">18. You Don't Know</li><li class=""wiki_listitem"">19. Sweet Little Angel</li><li class=""wiki_listitem"">20. On My Word Of Honor</li></ul><br />Disc: 2<ul class=""wiki_list""><li class=""wiki_listitem"">1. Be Careful With A Fool</li><li class=""wiki_listitem"">2. Please Accept My Love</li><li class=""wiki_listitem"">3. Days Of Old</li><li class=""wiki_listitem"">4. Worry, Worry</li><li class=""wiki_listitem"">5. Confessin' The Blues</li><li class=""wiki_listitem"">6. Sweet Sixteen Parts 1 & 2</li><li class=""wiki_listitem"">7. Ain't Nobody's Business</li><li class=""wiki_listitem"">8. Walkin' Dr. Bill</li><li class=""wiki_listitem"">9. My Own Fault</li><li class=""wiki_listitem"">10. You Done Lost Your Good Thing Now</li><li class=""wiki_listitem"">11. Downhearted (How Blue Can You Get?)</li><li class=""wiki_listitem"">12. I'll Survive</li><li class=""wiki_listitem"">13. Mashed Potato Twist</li><li class=""wiki_listitem"">14. Down Now</li><li class=""wiki_listitem"">15. Peace Of Mind</li><li class=""wiki_listitem"">16. That Evil Child</li><li class=""wiki_listitem"">17. Blues Stay Away From Me</li><li class=""wiki_listitem"">18. Rock Me Baby</li><li class=""wiki_listitem"">19. Miss Martha King</li><li class=""wiki_listitem"">20. When Your Baby Packs Up And Goes</li></ul></div>";"";"";"";"";"VAT";"Brand: E[Universal Music Group]";"";"";"Y";"N";"N";"b-b-king-original-greatest-hits-cd";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/bbk_originalhitscd.jpg";"https://is2or.com/images/detailed/0/bbk_originalhitscd.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"B.B. King - Original Greatest Hits CD";"<p><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;"">Product Details&nbsp;<br /><ul class=""wiki_list""><li class=""wiki_listitem"">Audio CD (September 13, 2005)</li><li class=""wiki_listitem"">Original Release Date: September 13, 2005</li><li class=""wiki_listitem"">Number of Discs: 2</li><li class=""wiki_listitem"">Label: Virgin Records Us</li></ul></div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;"">Disc: 1<ul class=""wiki_list""><li class=""wiki_listitem"">1. 3 O'Clock Blues</li><li class=""wiki_listitem"">2. Blind Love</li><li class=""wiki_listitem"">3. She's Dynamite</li><li class=""wiki_listitem"">4. You Know I Love You</li><li class=""wiki_listitem"">5. Please Love Me</li><li class=""wiki_listitem"">6. Story Fom My Heart And Soul</li><li class=""wiki_listitem"">7. The Woman I Love</li><li class=""wiki_listitem"">8. Neighborhood Affair</li><li class=""wiki_listitem"">9. When My Heart Beats Like A Hammer</li><li class=""wiki_listitem"">10. Every Day I Have The Blues</li><li class=""wiki_listitem"">11. Love You Baby (Take A Swing With Me)</li><li class=""wiki_listitem"">12. Ten Long Years</li><li class=""wiki_listitem"">13. You Upset Me, Baby</li><li class=""wiki_listitem"">14. Boogie Rock (House Rocker)</li><li class=""wiki_listitem"">15. Crying Won't Help You</li><li class=""wiki_listitem"">16. Bad Luck</li><li class=""wiki_listitem"">17. Did You Ever Love A Woman</li><li class=""wiki_listitem"">18. You Don't Know</li><li class=""wiki_listitem"">19. Sweet Little Angel</li><li class=""wiki_listitem"">20. On My Word Of Honor</li></ul><br />Disc: 2<ul class=""wiki_list""><li class=""wiki_listitem"">1. Be Careful With A Fool</li><li class=""wiki_listitem"">2. Please Accept My Love</li><li class=""wiki_listitem"">3. Days Of Old</li><li class=""wiki_listitem"">4. Worry, Worry</li><li class=""wiki_listitem"">5. Confessin' The Blues</li><li class=""wiki_listitem"">6. Sweet Sixteen Parts 1 &amp; 2</li><li class=""wiki_listitem"">7. Ain't Nobody's Business</li><li class=""wiki_listitem"">8. Walkin' Dr. Bill</li><li class=""wiki_listitem"">9. My Own Fault</li><li class=""wiki_listitem"">10. You Done Lost Your Good Thing Now</li><li class=""wiki_listitem"">11. Downhearted (How Blue Can You Get?)</li><li class=""wiki_listitem"">12. I'll Survive</li><li class=""wiki_listitem"">13. Mashed Potato Twist</li><li class=""wiki_listitem"">14. Down Now</li><li class=""wiki_listitem"">15. Peace Of Mind</li><li class=""wiki_listitem"">16. That Evil Child</li><li class=""wiki_listitem"">17. Blues Stay Away From Me</li><li class=""wiki_listitem"">18. Rock Me Baby</li><li class=""wiki_listitem"">19. Miss Martha King</li><li class=""wiki_listitem"">20. When Your Baby Packs Up And Goes</li></ul></div></p>";"";"";"";"";"VAT";"Brand: E[Universal Music Group]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/bbk_originalhitscd.jpg";"https://is2or.com/images/detailed/0/bbk_originalhitscd.jpg"
"X02002U30A";"en";"200";"Electronics & Digital Products";"0.00";"26.92";"0.000";"13";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/url_uploaded_file_13287719184f33734f6b3e9.jpg#{[ar]:;[en]:;}";"John Rutter - The Colours of Christmas";"<p></p><p>The Colours of Christmas is a collection of the greatest Christmas carols by the composer/conductor whose music has, for many, been so associated with Christmas. Featuring the Royal Philharmonic Orchestra and The Bach Choir, with guest artists Over the Bridge and conducted by Rutter himself. </p><p> </p><p>The Colours of Christmas (track 2 from the album) is a newly composed carol by Rutter for this new album, and is testament to the very best of Rutter’s music. Newly orchestrated for this album are the carols Ding Dong! Merrily On High and Hark! The Herald Angels Sing. All recordings on this album are brand new.</p><p>TRACKLISTING</p><p>1. Ding Dong! Merrily on High </p><p>2. The Colours of Christmas </p><p>3. In Dulci Jubilo </p><p>4. What is this lovely fragrance? </p><p>5. Away in a Manger </p><p>6. Hodie Christus natus est </p><p>7. Riu riu chiu </p><p>8. I wonder as I wander </p><p>9. Star Carol </p><p>10. Once in Royal David's City </p><p>11. Silent Night </p><p>12. In the bleak midwinter </p><p>13. Gabriel's Message </p><p>14. Fanfare - O come, all ye faithful </p><p>15. O Holy Night </p><p>16. A New Year Carol </p><p>17. Joy to the World </p><p>18. Sleigh Ride </p><p>19. Deck the Hall </p><p>20. The Christmas Song </p><p>21. The Twelve Days Of Christmas </p><p>22. Have yourself a merry little Christmas </p><p>23. Fanfare - Hark! the herald angels sing</p>";"";"";"";"";"VAT";"Brand: E[Universal Music Group]";"";"";"Y";"N";"N";"john-rutter-the-colours-of-christmas";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/url_uploaded_file_13287719184f33734f6b3e9.jpg";"https://is2or.com/images/detailed/0/url_uploaded_file_13287719184f33734f6b3e9.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"John Rutter - The Colours of Christmas";"<p><p>The Colours of Christmas is a collection of the greatest Christmas carols by the composer/conductor whose music has, for many, been so associated with Christmas. Featuring the Royal Philharmonic Orchestra and The Bach Choir, with guest artists Over the Bridge and conducted by Rutter himself.&nbsp;</p><p>&nbsp;</p><p>The Colours of Christmas (track 2 from the album) is a newly composed carol by Rutter for this new album, and is testament to the very best of Rutter&rsquo;s music. Newly orchestrated for this album are the carols Ding Dong! Merrily On High and Hark! The Herald Angels Sing. All recordings on this album are brand new.</p><p>TRACKLISTING</p><p>1. Ding Dong! Merrily on High&nbsp;</p><p>2. The Colours of Christmas&nbsp;</p><p>3. In Dulci Jubilo&nbsp;</p><p>4. What is this lovely fragrance?&nbsp;</p><p>5. Away in a Manger&nbsp;</p><p>6. Hodie Christus natus est&nbsp;</p><p>7. Riu riu chiu&nbsp;</p><p>8. I wonder as I wander&nbsp;</p><p>9. Star Carol&nbsp;</p><p>10. Once in Royal David's City&nbsp;</p><p>11. Silent Night&nbsp;</p><p>12. In the bleak midwinter&nbsp;</p><p>13. Gabriel's Message&nbsp;</p><p>14. Fanfare - O come, all ye faithful&nbsp;</p><p>15. O Holy Night&nbsp;</p><p>16. A New Year Carol&nbsp;</p><p>17. Joy to the World&nbsp;</p><p>18. Sleigh Ride&nbsp;</p><p>19. Deck the Hall&nbsp;</p><p>20. The Christmas Song&nbsp;</p><p>21. The Twelve Days Of Christmas&nbsp;</p><p>22. Have yourself a merry little Christmas&nbsp;</p><p>23. Fanfare - Hark! the herald angels sing</p></p>";"";"";"";"";"VAT";"Brand: E[Universal Music Group]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/url_uploaded_file_13287719184f33734f6b3e9.jpg";"https://is2or.com/images/detailed/0/url_uploaded_file_13287719184f33734f6b3e9.jpg"
"V02011EWI8";"en";"201";"Electronics & Digital Products";"0.00";"12.67";"0.000";"21";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/url_uploaded_file_13287720374f3373c6eef1f.jpg#{[ar]:;[en]:;}";"Beethoven Piano Concertos Nos. 1 & 2";"<p></p><p>ROYAL PHILHARMONIC ORCHESTRA </p><p>PIANO: MARIO GALEANI </p><p>CONDUCTOR: GRZEGORZ NOWAK</p><p> </p><p>Mario Galeani and Grzegorz Nowak partner once more in a new disc of Beethoven piano concertos.</p><p>TRACKLISTING</p><p>Piano Concerto No.1 in C Major, Op.15 </p><p>1. Allegro con brio </p><p>2. Largo </p><p>3. Rondo: Allegro scherzando </p><p> </p><p>Piano Concerto No.2 in B Flat Major, Op.19 </p><p>4. Allegro con brio </p><p>5. Adagio </p><p>6. Rondo: Molto allegro </p>";"";"";"";"";"VAT";"";"";"";"Y";"N";"N";"beethoven-piano-concertos-nos-1-and-2";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/url_uploaded_file_13287720374f3373c6eef1f.jpg";"https://is2or.com/images/detailed/0/url_uploaded_file_13287720374f3373c6eef1f.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Beethoven Piano Concertos Nos. 1 & 2";"<p><p>ROYAL PHILHARMONIC ORCHESTRA&nbsp;</p><p>PIANO: MARIO GALEANI&nbsp;</p><p>CONDUCTOR: GRZEGORZ NOWAK</p><p>&nbsp;</p><p>Mario Galeani and Grzegorz Nowak partner once more in a new disc of Beethoven piano concertos.</p><p>TRACKLISTING</p><p>Piano Concerto No.1 in C Major, Op.15&nbsp;</p><p>1. Allegro con brio&nbsp;</p><p>2. Largo&nbsp;</p><p>3. Rondo: Allegro scherzando&nbsp;</p><p>&nbsp;</p><p>Piano Concerto No.2 in B Flat Major, Op.19&nbsp;</p><p>4. Allegro con brio&nbsp;</p><p>5. Adagio&nbsp;</p><p>6. Rondo: Molto allegro&nbsp;</p></p>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/url_uploaded_file_13287720374f3373c6eef1f.jpg";"https://is2or.com/images/detailed/0/url_uploaded_file_13287720374f3373c6eef1f.jpg"
"T0202OTGXT";"en";"202";"Electronics & Digital Products";"0.00";"34.68";"0.000";"16";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/cover1.jpg#{[ar]:;[en]:;}";"New Year's Concert 2011 Diverse Klassik Welser-moest / Wiener Philharmoniker";"<p><strong style=""color:#333333;font-family:'Trebuchet MS', serif, Times, 'Times New Roman';font-size:12px;line-height:18px;background-color:#ffffff;"">New Year's Concert 2011</strong><br style=""color:#333333;font-family:'Trebuchet MS', serif, Times, 'Times New Roman';font-size:12px;line-height:18px;background-color:#ffffff;"" /><span style=""color:#333333;font-family:'Trebuchet MS', serif, Times, 'Times New Roman';font-size:12px;line-height:18px;background-color:#ffffff;"">Diverse Klassik</span><br style=""color:#333333;font-family:'Trebuchet MS', serif, Times, 'Times New Roman';font-size:12px;line-height:18px;background-color:#ffffff;"" /><span style=""color:#333333;font-family:'Trebuchet MS', serif, Times, 'Times New Roman';font-size:12px;line-height:18px;background-color:#ffffff;"">Welser-moest / Wiener Philharmoniker</span></p>";"";"";"";"";"VAT";"";"";"";"Y";"N";"N";"new-years-concert-2011-diverse-klassik-welser-moest-wiener-philharmoniker";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/cover1.jpg";"https://is2or.com/images/detailed/0/cover1.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"New Year's Concert 2011 Diverse Klassik Welser-moest / Wiener Philharmoniker";"<p><strong style=""color: #333333; font-family: 'Trebuchet MS', serif, Times, 'Times New Roman'; font-size: 12px; line-height: 18px; background-color: #ffffff;"">New Year's Concert 2011</strong><br style=""color: #333333; font-family: 'Trebuchet MS', serif, Times, 'Times New Roman'; font-size: 12px; line-height: 18px; background-color: #ffffff;"" /><span style=""color: #333333; font-family: 'Trebuchet MS', serif, Times, 'Times New Roman'; font-size: 12px; line-height: 18px; background-color: #ffffff;"">Diverse Klassik</span><br style=""color: #333333; font-family: 'Trebuchet MS', serif, Times, 'Times New Roman'; font-size: 12px; line-height: 18px; background-color: #ffffff;"" /><span style=""color: #333333; font-family: 'Trebuchet MS', serif, Times, 'Times New Roman'; font-size: 12px; line-height: 18px; background-color: #ffffff;"">Welser-moest / Wiener Philharmoniker</span></p>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/cover1.jpg";"https://is2or.com/images/detailed/0/cover1.jpg"
"R02034W1ZL";"en";"203";"Electronics & Digital Products";"0.00";"34.68";"0.000";"21";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/cover113287723384f3374f2d5491.jpg#{[ar]:;[en]:;}";"New Year's Concert 2012 Diverse Wr.Philharmoniker / Jansons,M. / Wr.Sän";"<p><span style=""color:#333333;font-family:'Trebuchet MS', serif, Times, 'Times New Roman';font-size:12px;line-height:18px;background-color:#ffffff;"">The traditional Vienna Philharmonic New Year's Concert on January 1, 2012, will be conducted for the second time by the Latvian conductor Mariss Jansons. Ever since the first concert together in April 1992, Mariss Jansons has belonged to the circle of conductors with whom the Vienna Philharmonic feels a special bond. His first New Year's Concert in 2006 was widely acclaimed by both audiences and the media. The New Year's Concert 2012 will once again be broadcast by the ORF to over 70 television networks and 300 radio stations worldwide. </span></p>";"";"";"";"";"VAT";"";"";"";"Y";"N";"N";"new-years-concert-2012-diverse-wr-philharmoniker-jansons-m-wr-san";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/cover113287723384f3374f2d5491.jpg";"https://is2or.com/images/detailed/0/cover113287723384f3374f2d5491.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"New Year's Concert 2012 Diverse Wr.Philharmoniker / Jansons,M. / Wr.Sän";"<p><span style=""color: #333333; font-family: 'Trebuchet MS', serif, Times, 'Times New Roman'; font-size: 12px; line-height: 18px; background-color: #ffffff;"">The traditional Vienna Philharmonic New Year's Concert on January 1, 2012, will be conducted for the second time by the Latvian conductor Mariss Jansons. Ever since the first concert together in April 1992, Mariss Jansons has belonged to the circle of conductors with whom the Vienna Philharmonic feels a special bond. His first New Year's Concert in 2006 was widely acclaimed by both audiences and the media. The New Year's Concert 2012 will once again be broadcast by the ORF to over 70 television networks and 300 radio stations worldwide.&nbsp;</span></p>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/cover113287723384f3374f2d5491.jpg";"https://is2or.com/images/detailed/0/cover113287723384f3374f2d5491.jpg"
